0.00284868664446911	-0.916290731874155
0.00293556995806329	-1.26976054486394
0.00302791977978765	-1.64865862558738
0.00312626877791311	-2.04510886259933
0.00323122114981116	-2.45958884180371
0.0033434650455927	-2.89203703721523
0.00346378767431399	-3.3603753871419
0.00359309379374708	-3.86115067505439
0.00373242850218129	-4.38327585407431
0.00388300554715078	-5.04985600724954
0.00404624277456647	-5.63835466933375
0.00422380691168404	-6.26339826259162
0.00441767068273092	-6.93731408122368
0.00463018641010222	-7.64969262371151
0.00486418193303853	-8.49699048409872
0.0051230871590153	-9.30565055178051
0.00541110330288124	-10.1811192891344
0.00573343261355175	-11.1287324921376
