0.00284868664446911	-3.57627050973128
0.00293556995806329	-3.91042172406117
0.00302791977978765	-4.23410650459726
0.00312626877791311	-4.55387689160054
0.00323122114981116	-4.88280192258637
0.0033434650455927	-5.14166355650266
0.00346378767431399	-5.4510384535657
0.00359309379374708	-5.74620319054015
0.00373242850218129	-6.0282785202307
0.00388300554715078	-6.4425401664682
0.00404624277456647	-6.89264164117209
0.00422380691168404	-7.31986492980897
0.00441767068273092	-7.75362354655975
0.00463018641010222	-8.20521842639541
